Start Date,End Date,Portfolio name,Currency,Campaign Name,Ad Group Name,Targeting,Match Type,Customer Search Term,Impressions,Clicks,Click-Thru Rate (CTR),Cost Per Click (CPC),Spend,7 Day Total Sales ,Total Advertising Cost of Sales (ACOS) ,Total Return on Advertising Spend (ROAS),7 Day Total Orders (#),7 Day Total Units (#),7 Day Conversion Rate,7 Day Advertised SKU Units (#),7 Day Other SKU Units (#),7 Day Advertised SKU Sales ,7 Day Other SKU Sales 
2023-07-17,2023-07-17,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: premium bath towels,Phrase,premium bath towels,80,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: premium bath towels,Broad,premium bath towels,1284,4,0.0031,1.36,5.43,9.83,0.5524,1.8103,0,0,0.0,0,0,9.83,0
2023-09-04,2023-09-04,Orient Therapy - ESF,USD,OrientTherapy - Campaign 9,OrientTherapy - AdGroup 4,keyword: premium bath towels,Phrase,premium bath towels,26,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: turkish cotton towel,Broad,turkish cotton towel,32,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: turkish cotton towel,Broad,turkish cotton towel,90,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-25,2023-09-25,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: turkish cotton towel,Phrase,turkish cotton towel,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-23,2023-01-23,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: dried figs snack,Phrase,dried figs snack,48,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-18,2023-09-18,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: dried figs snack,Broad,dried figs snack,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-12,2023-06-12,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: dried figs snack,Broad,dried figs snack,57,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-27,2023-11-27,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: baby soft towel,Broad,baby soft towel,285,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: baby soft towel,Phrase,baby soft towel,883,5,0.0057,0.95,4.73,21.08,0.2244,4.4567,0,0,0.0,0,0,21.08,0
2023-02-06,2023-02-06,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: baby soft towel,Broad,baby soft towel,141,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-19,2023-06-19,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: outdoor gear,Exact,outdoor gear,159,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-02,2023-01-02,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: outdoor gear,Phrase,outdoor gear,955,8,0.0084,0.47,3.78,8.59,0.44,2.2725,0,0,0.0,0,0,8.59,0
2023-11-06,2023-11-06,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: outdoor gear,Phrase,outdoor gear,2371,11,0.0046,0.64,7.01,39.46,0.1776,5.6291,0,0,0.0,0,0,39.46,0
2023-01-23,2023-01-23,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: newborn bath set,Exact,newborn bath set,620,8,0.0129,1.34,10.75,28.77,0.3737,2.6763,0,0,0.0,0,0,28.77,0
2023-07-31,2023-07-31,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,47,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-10,2023-07-10,Jumbo Jumble - ESF,USD,JumboJumble - Campaign 9,JumboJumble - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-10,2023-07-10,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: air purifier hepa,Broad,air purifier hepa,156,1,0.0064,1.33,1.33,2.33,0.5708,1.7519,0,0,0.0,0,0,2.33,0
2023-10-23,2023-10-23,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: air purifier hepa,Exact,air purifier hepa,52,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-06,2023-03-06,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: air purifier hepa,Broad,air purifier hepa,376,2,0.0053,1.43,2.85,5.36,0.5317,1.8807,0,0,0.0,0,0,5.36,0
2023-07-10,2023-07-10,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: essential oil diffuser,Phrase,essential oil diffuser,87,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-15,2023-05-15,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: essential oil diffuser,Phrase,essential oil diffuser,466,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-27,2023-02-27,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: essential oil diffuser,Phrase,essential oil diffuser,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: aromatherapy oil,Phrase,aromatherapy oil,611,2,0.0033,1.09,2.18,5.86,0.372,2.6881,0,0,0.0,0,0,5.86,0
2023-07-24,2023-07-24,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: aromatherapy oil,Exact,aromatherapy oil,66357,174,0.0026,1.37,238.93,381.41,0.6264,1.5963,5,5,0.0287,5,0,381.41,0
2023-07-31,2023-07-31,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: aromatherapy oil,Phrase,aromatherapy oil,41,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: turkish cotton towel,Phrase,turkish cotton towel,685,8,0.0117,1.28,10.26,14.33,0.716,1.3967,0,0,0.0,0,0,14.33,0
2023-10-02,2023-10-02,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: turkish cotton towel,Exact,turkish cotton towel,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: turkish cotton towel,Broad,turkish cotton towel,37,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-07,2023-08-07,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: spa gift set,Broad,spa gift set,1308,2,0.0015,0.53,1.05,3.39,0.3097,3.2286,0,0,0.0,0,0,3.39,0
2023-10-02,2023-10-02,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: spa gift set,Phrase,spa gift set,81,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-11,2023-09-11,Halley - ESF,USD,NaturPlus - Campaign 10,NaturPlus - AdGroup 1,keyword: spa gift set,Phrase,spa gift set,638,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: outdoor gear,Exact,outdoor gear,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-05-29,2023-05-29,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: outdoor gear,Broad,outdoor gear,45,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-18,2023-12-18,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: outdoor gear,Phrase,outdoor gear,1589,7,0.0044,0.5,3.49,4.9,0.7122,1.404,0,0,0.0,0,0,4.9,0
2023-11-27,2023-11-27,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: air freshener home,Exact,air freshener home,12,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-10,2023-04-10,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: air freshener home,Phrase,air freshener home,129,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-19,2023-06-19,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: air freshener home,Exact,air freshener home,13,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-13,2023-11-13,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: essential oil diffuser,Phrase,essential oil diffuser,230,1,0.0043,1.08,1.08,1.37,0.7883,1.2685,0,0,0.0,0,0,1.37,0
2023-05-01,2023-05-01,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: essential oil diffuser,Exact,essential oil diffuser,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-30,2023-01-30,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: essential oil diffuser,Phrase,essential oil diffuser,152,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-20,2023-03-20,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: vegan snack pack,Exact,vegan snack pack,280,3,0.0107,1.17,3.51,13.29,0.2641,3.7863,0,0,0.0,0,0,13.29,0
2023-02-06,2023-02-06,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: vegan snack pack,Exact,vegan snack pack,24,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: vegan snack pack,Broad,vegan snack pack,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-24,2023-04-24,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: aromatherapy oil,Exact,aromatherapy oil,705,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-30,2023-10-30,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: aromatherapy oil,Phrase,aromatherapy oil,695,2,0.0029,1.06,2.12,3.44,0.6163,1.6226,0,0,0.0,0,0,3.44,0
2023-07-10,2023-07-10,Harveast - ESF,USD,EcoHome - Campaign 10,EcoHome - AdGroup 2,keyword: aromatherapy oil,Broad,aromatherapy oil,431,4,0.0093,0.91,3.62,4.93,0.7343,1.3619,0,0,0.0,0,0,4.93,0
2023-08-28,2023-08-28,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: spa gift set,Phrase,spa gift set,348,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: spa gift set,Phrase,spa gift set,526,3,0.0057,1.35,4.06,14.53,0.2794,3.5788,0,0,0.0,0,0,14.53,0
2023-07-17,2023-07-17,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: spa gift set,Broad,spa gift set,89,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: premium bath towels,Phrase,premium bath towels,709,5,0.0071,1.38,6.91,10.67,0.6476,1.5441,0,0,0.0,0,0,10.67,0
2023-09-04,2023-09-04,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: premium bath towels,Phrase,premium bath towels,439,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-25,2023-12-25,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: premium bath towels,Exact,premium bath towels,224,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: massage oil relaxing,Broad,massage oil relaxing,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-23,2023-01-23,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: massage oil relaxing,Exact,massage oil relaxing,411,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-03-06,2023-03-06,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: massage oil relaxing,Phrase,massage oil relaxing,58,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-16,2023-10-16,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: desk accessories,Phrase,desk accessories,71,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-04,2023-09-04,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: desk accessories,Broad,desk accessories,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-19,2023-06-19,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: desk accessories,Exact,desk accessories,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-04-17,2023-04-17,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: turkish cotton towel,Broad,turkish cotton towel,606,4,0.0066,1.4,5.59,10.86,0.5147,1.9428,0,0,0.0,0,0,10.86,0
2023-07-17,2023-07-17,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: turkish cotton towel,Broad,turkish cotton towel,1285,4,0.0031,0.78,3.1,5.62,0.5516,1.8129,0,0,0.0,0,0,5.62,0
2023-05-01,2023-05-01,Bioblas - ESF,USD,VitaGreen - Campaign 10,VitaGreen - AdGroup 3,keyword: turkish cotton towel,Broad,turkish cotton towel,17,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-03,2023-07-03,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: fitness accessories,Exact,fitness accessories,162,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-31,2023-07-31,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: fitness accessories,Exact,fitness accessories,193,2,0.0104,0.32,0.64,1.4,0.4571,2.1875,0,0,0.0,0,0,1.4,0
2023-09-11,2023-09-11,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: fitness accessories,Exact,fitness accessories,85,1,0.0118,0.82,0.82,3.25,0.2523,3.9634,0,0,0.0,0,0,3.25,0
2023-09-25,2023-09-25,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: hiking backpack,Exact,hiking backpack,286,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-25,2023-12-25,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: hiking backpack,Broad,hiking backpack,288,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-16,2023-01-16,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: hiking backpack,Exact,hiking backpack,198,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-04,2023-12-04,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: outdoor gear,Exact,outdoor gear,61,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-31,2023-07-31,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: outdoor gear,Exact,outdoor gear,99,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-26,2023-06-26,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: outdoor gear,Broad,outdoor gear,117,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-02-20,2023-02-20,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: desk accessories,Exact,desk accessories,567,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-06,2023-11-06,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: desk accessories,Broad,desk accessories,130,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: desk accessories,Exact,desk accessories,103,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-17,2023-07-17,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: aromatherapy oil,Broad,aromatherapy oil,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-01-09,2023-01-09,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: aromatherapy oil,Exact,aromatherapy oil,630,2,0.0032,1.22,2.43,6.37,0.3815,2.6214,0,0,0.0,0,0,6.37,0
2023-07-03,2023-07-03,Orient Therapy - ESF,USD,Halley - Campaign 10,Halley - AdGroup 4,keyword: aromatherapy oil,Broad,aromatherapy oil,118,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-30,2023-10-30,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: baby soft towel,Exact,baby soft towel,121,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-11,2023-09-11,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: baby soft towel,Broad,baby soft towel,160,1,0.0063,0.48,0.48,0.81,0.5926,1.6875,0,0,0.0,0,0,0.81,0
2023-08-28,2023-08-28,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: baby soft towel,Broad,baby soft towel,191,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-07-24,2023-07-24,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: outdoor gear,Phrase,outdoor gear,110,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-11-27,2023-11-27,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: outdoor gear,Broad,outdoor gear,197,1,0.0051,1.03,1.03,4.68,0.2201,4.5437,0,0,0.0,0,0,4.68,0
2023-01-02,2023-01-02,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: outdoor gear,Exact,outdoor gear,82,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-08-28,2023-08-28,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: gym water bottle,Exact,gym water bottle,131,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-10-30,2023-10-30,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: gym water bottle,Exact,gym water bottle,1483,7,0.0047,1.23,8.58,11.14,0.7702,1.2984,0,0,0.0,0,0,11.14,0
2023-10-23,2023-10-23,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: gym water bottle,Phrase,gym water bottle,157,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-06-05,2023-06-05,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,34,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-12-11,2023-12-11,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,51,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-11,2023-09-11,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: newborn bath set,Broad,newborn bath set,304,1,0.0033,1.04,1.04,1.54,0.6753,1.4808,0,0,0.0,0,0,1.54,0
2023-06-12,2023-06-12,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: turkish cotton towel,Exact,turkish cotton towel,218,1,0.0046,0.94,0.94,1.22,0.7705,1.2979,0,0,0.0,0,0,1.22,0
2023-04-24,2023-04-24,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: turkish cotton towel,Phrase,turkish cotton towel,94,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
2023-09-25,2023-09-25,Jumbo Jumble - ESF,USD,Harveast - Campaign 10,Harveast - AdGroup 5,keyword: turkish cotton towel,Broad,turkish cotton towel,459,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0
